Tipe,No,Nama,Alamat,Kota,Provinsi,Latitude,Longitude,Harga,Kategori_old,Hidden Gem,Transportasi,Deskripsi,Jam Buka,Jam Tutup,Hari Operasional,Fasilitas,Fitur_CBF,Kategori_Harga,Fitur_CBF_clean_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gambar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rating_Destinasi,,Kategori,Fitur_CBF_clean
Penginapan,20,The House Tour Uphill,Jl. Sersan Bajuri No.72,Bandung Barat,Jawa Barat,-6831689,107595227,850000,Boutique Resort,Ya,"Kendaraan Pribadi, Taksi Online",Berada di dataran tinggi yang menawarkan udara sejuk pegunungan dengan arsitektur resor tropis berskala intim.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Boutique Resort Boutique Resort Berada di dataran tinggi yang menawarkan udara sejuk pegunungan dengan arsitektur resor tropis berskala intim. Bandung Barat Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Premium,boutique resort boutique resort berada dataran tinggi menawarkan udara sejuk pegunungan arsitektur resor tropis berskala intim bandung barat wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ytimg.com/vi/cJsCM85sGCI/maxresdefault.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan berada dataran tinggi menawarkan udara sejuk pegunungan arsitektur resor tropis berskala intim bandung barat wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,21,Villa Tibra,Jl. Kolonel Masturi No.508c,Bandung Barat,Jawa Barat,-6825052,107554965,1200000,Villa / Pet Friendly,Ya,"Kendaraan Pribadi, Taksi Online","Konsep kabin pedesaan modern yang viral di TikTok. Sangat estetis, pet-friendly, dan memiliki kafe hijau menenangkan.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Villa / Pet Friendly Villa / Pet Friendly Konsep kabin pedesaan modern yang viral di TikTok. Sangat estetis, pet-friendly, dan memiliki kafe hijau menenangkan. Bandung Barat Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Luxury,villa pet friendly villa pet friendly konsep kabin pedesaan modern viral tiktok estetis pet friendly kafe hijau menenangkan bandung barat wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse1.mm.bing.net/th/id/OIP.JfSSH-Q6Wb5gsDlx3AG0_AHaFj?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan konsep kabin pedesaan modern viral tiktok estetis pet friendly kafe hijau menenangkan bandung barat wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,22,Art Deco Luxury Hotel,Jl. Ranca Bentang No.2,Bandung,Jawa Barat,-6869756,107608097,800000,Luxury Boutique,Tidak,"Kendaraan Pribadi, Taksi Online",Atmosfer era 1920-an yang gemerlap. Daya tarik utamanya adalah jacuzzi air hangat dan kolam renang atap dengan panorama memukau.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Luxury Boutique Luxury Boutique Atmosfer era 1920-an yang gemerlap. Daya tarik utamanya adalah jacuzzi air hangat dan kolam renang atap dengan panorama memukau. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Premium,luxury boutique luxury boutique atmosfer era gemerlap daya tarik utamanya jacuzzi air hangat kolam renang atap panorama memukau bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/max500/111431527.jpg?k=c9ce9e53c526d0fe5c82632e094f1469717dffea74e1418e91eebf0c5472577f&o=&hp=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan atmosfer era gemerlap daya tarik utamanya jacuzzi air hangat kolam renang atap panorama memukau bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,23,Stevie G Hotel,Jl. Sersan Bajuri No.72,Bandung Barat,Jawa Barat,-6831681,107595321,600000,Thematic Hotel,Ya,"Kendaraan Pribadi, Taksi Online","Desain luar biasa eksentrik berakar pada budaya pop, terkenal dengan kamar ""The Anfield"" untuk penggemar sepak bola.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Thematic Hotel Thematic Hotel Desain luar biasa eksentrik berakar pada budaya pop, terkenal dengan kamar ""The Anfield"" untuk penggemar sepak bola. Bandung Barat Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,thematic hotel thematic hotel desain luar biasa eksentrik berakar budaya pop terkenal kamar the anfield penggemar sepak bola bandung barat wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse2.explicit.bing.net/th/id/OIP.n6JnY7cdotNZBoAON4mMfAHaE7?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan desain luar biasa eksentrik berakar budaya pop terkenal kamar the anfield penggemar sepak bola bandung barat wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,24,Kollektiv Hotel,Jl. Prof. Dr. Sutami No.62,Bandung,Jawa Barat,-6877922,107586818,550000,Eco-Boutique,Ya,"Kendaraan Pribadi, Taksi Online",Terbuat dari peti kemas bertingkat yang dibalut tanaman hijau. Hara Cafe di lantai dasar menyajikan fusi makanan Barat.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Eco-Boutique Eco-Boutique Terbuat dari peti kemas bertingkat yang dibalut tanaman hijau. Hara Cafe di lantai dasar menyajikan fusi makanan Barat. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,eco boutique eco boutique terbuat peti kemas bertingkat dibalut tanaman hijau hara cafe lantai dasar menyajikan fusi makanan barat bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/176226897.jpg?k=2efe933cca7aa234f013a57ecfd3f59cc79f623117cc4801e6be2aae96ffc758&o=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan terbuat peti kemas bertingkat dibalut tanaman hijau hara cafe lantai dasar menyajikan fusi makanan barat bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,25,Noor Hotel,Jl. Madura No.6,Bandung,Jawa Barat,-6906893,107619540,600000,Syariah Boutique,Tidak,"Kendaraan Pribadi, Taksi Online","Konsep Muslim butik bergaya shabby chic. Pelayanan unik berupa sajian air Zamzam, buah kurma, dan menu khas Peranakan.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Syariah Boutique Syariah Boutique Konsep Muslim butik bergaya shabby chic. Pelayanan unik berupa sajian air Zamzam, buah kurma, dan menu khas Peranakan. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,syariah boutique syariah boutique konsep muslim butik bergaya shabby chic pelayanan unik berupa sajian air zamzam buah kurma menu khas peranakan bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/3f/d3/bf/noor-hotel-bandung.jpg?w=1400&h=-1&s=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan konsep muslim butik bergaya shabby chic pelayanan unik berupa sajian air zamzam buah kurma menu khas peranakan bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,26,de Braga by ARTOTEL,Jl. Braga No.10,Bandung,Jawa Barat,-6920138,107610441,650000,Art Hotel,Tidak,"Kendaraan Pribadi, Taksi Online, Jalan Kaki",Terletak strategis di Jalan Braga. Interior dipenuhi seni lokal kontemporer dengan menu sarapan andalan ayam rendang.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Art Hotel Art Hotel Terletak strategis di Jalan Braga. Interior dipenuhi seni lokal kontemporer dengan menu sarapan andalan ayam rendang. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Premium,art hotel art hotel terletak strategis jalan braga interior dipenuhi seni lokal kontemporer menu sarapan andalan ayam rendang bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse3.mm.bing.net/th/id/OIP._ttVXREGkldM8hoAROSXkwHaE7?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan terletak strategis jalan braga interior dipenuhi seni lokal kontemporer menu sarapan andalan ayam rendang bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,27,The Papandayan,Jl. Gatot Subroto No.83,Bandung,Jawa Barat,-6922847,107623736,1100000,Luxury 5-Star,Tidak,"Kendaraan Pribadi, Taksi Online",Kemegahan paripurna kelas lima bintang. Menyediakan kolam renang bernuansa laguna tropis dan ragam sajian buffet masif.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Luxury 5-Star Luxury 5-Star Kemegahan paripurna kelas lima bintang. Menyediakan kolam renang bernuansa laguna tropis dan ragam sajian buffet masif. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Luxury,luxury star luxury star kemegahan paripurna kelas lima bintang menyediakan kolam renang bernuansa laguna tropis ragam sajian buffet masif bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://media-cdn.tripadvisor.com/media/photo-s/01/ee/da/44/the-papandayan.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan kemegahan paripurna kelas lima bintang menyediakan kolam renang bernuansa laguna tropis ragam sajian buffet masif bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,28,The Batik Bed And Coffee,"Jl. Sriwijaya, Buahbatu",Bandung,Jawa Barat,-6946153,107612788,250000,Budget Boutique,Ya,"Kendaraan Pribadi, Taksi Online","Menggabungkan kehangatan budaya lokal motif batik dalam arsitektur butik modern, terletak di sub-urban Buahbatu yang tenang.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV","Budget Boutique Budget Boutique Menggabungkan kehangatan budaya lokal motif batik dalam arsitektur butik modern, terletak di sub-urban Buahbatu yang tenang. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV",Budget,budget boutique budget boutique menggabungkan kehangatan budaya lokal motif batik arsitektur butik modern terletak sub urban buahbatu tenang bandung wifi restoran kamar mandi resepsionis jam parkir air panas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/max1024x768/596077273.jpg?k=6e9bed612112a2d47cf412cef5e4451a6e31de8cf1c92e7c65771614b15856ac&o=&hp=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan menggabungkan kehangatan budaya lokal motif batik arsitektur butik modern terletak sub urban buahbatu tenang bandung wifi restoran kamar mandi resepsionis jam parkir air panas
Penginapan,29,Kytos Hotel,Jl. Dr. Setiabudi No.153,Bandung,Jawa Barat,-6869211,107593536,400000,Smart Hotel,Ya,"Kendaraan Pribadi, Taksi Online","Tampil biasa dari fasad jalan raya, namun menyembunyikan rooftop luar biasa dengan kolam renang air hangat tak terhingga.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Smart Hotel Smart Hotel Tampil biasa dari fasad jalan raya, namun menyembunyikan rooftop luar biasa dengan kolam renang air hangat tak terhingga. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,smart hotel smart hotel tampil biasa fasad jalan raya menyembunyikan rooftop luar biasa kolam renang air hangat tak terhingga bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/50/4e/9f/kytos-hotel.jpg?w=700&h=-1&s=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan tampil biasa fasad jalan raya menyembunyikan rooftop luar biasa kolam renang air hangat tak terhingga bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,30,Kalya Hotel,Jl. Sumur Bandung No.7,Bandung,Jawa Barat,-6885577,107612508,450000,Smart / Business,Tidak,"Kendaraan Pribadi, Taksi Online","Penginapan fungsional berkecepatan internet tinggi, tepat di sentra Dago, cocok untuk produktivitas pelancong bisnis.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Smart / Business Smart / Business Penginapan fungsional berkecepatan internet tinggi, tepat di sentra Dago, cocok untuk produktivitas pelancong bisnis. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,smart business smart business penginapan fungsional berkecepatan internet tinggi tepat sentra dago cocok produktivitas pelancong bisnis bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse2.mm.bing.net/th/id/OIP.pTxCcM4Oyh5wDY_R1asbCAHaFj?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan penginapan fungsional berkecepatan internet tinggi tepat sentra dago cocok produktivitas pelancong bisnis bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,31,Ivory by Ayola,Jl. Bahureksa No.3,Bandung,Jawa Barat,-6904784,107614178,550000,Boutique Hotel,Ya,"Kendaraan Pribadi, Taksi Online","Memberikan kenyamanan kamar yang sangat luas dengan suasana jalanan yang rindang, terkoneksi dengan kafe spesialisasi kopi.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Boutique Hotel Boutique Hotel Memberikan kenyamanan kamar yang sangat luas dengan suasana jalanan yang rindang, terkoneksi dengan kafe spesialisasi kopi. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,boutique hotel boutique hotel memberikan kenyamanan kamar luas suasana jalanan rindang terkoneksi kafe spesialisasi kopi bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse1.mm.bing.net/th/id/OIP.g59i1e_gH43diOoGhemBWgHaG7?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan memberikan kenyamanan kamar luas suasana jalanan rindang terkoneksi kafe spesialisasi kopi bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,32,De Paviljoen,Jl. R.E. Martadinata No.68,Bandung,Jawa Barat,-6905744,107620972,700000,Condotel / Lifestyle,Tidak,"Kendaraan Pribadi, Taksi Online","Gaya arsitektur kolonial kontemporer dengan fasilitas luas menyerupai apartemen mini, ramah untuk grup rombongan dan keluarga.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Condotel / Lifestyle Condotel / Lifestyle Gaya arsitektur kolonial kontemporer dengan fasilitas luas menyerupai apartemen mini, ramah untuk grup rombongan dan keluarga. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Premium,condotel lifestyle condotel lifestyle gaya arsitektur kolonial kontemporer fasilitas luas menyerupai apartemen mini ramah grup rombongan keluarga bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://depaviljoen.com/wp-content/uploads/2016/07/800-x-500-grand-deluxe-room.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan gaya arsitektur kolonial kontemporer fasilitas luas menyerupai apartemen mini ramah grup rombongan keluarga bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,33,Kimaya Braga Bandung,Jl. Braga No.8,Bandung,Jawa Barat,-6920480,107610349,500000,Midscale Hotel,Tidak,"Kendaraan Pribadi, Taksi Online","Penginapan modern dengan letak geografis primer di mulut Jalan Braga, memudahkan penjelajahan wisata sejarah kota dengan berjalan kaki.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Midscale Hotel Midscale Hotel Penginapan modern dengan letak geografis primer di mulut Jalan Braga, memudahkan penjelajahan wisata sejarah kota dengan berjalan kaki. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,midscale hotel midscale hotel penginapan modern letak geografis primer mulut jalan braga memudahkan penjelajahan wisata sejarah kota berjalan kaki bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.Om-70qS3t5I2TQVQBvFGkwHaFj?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan penginapan modern letak geografis primer mulut jalan braga memudahkan penjelajahan wisata sejarah kota berjalan kaki bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,34,YELLO Hotel Paskal,Paskal Hyper Square,Bandung,Jawa Barat,-6915361,107595212,600000,Lifestyle / Urban,Tidak,"Kendaraan Pribadi, Taksi Online, Kereta","Dekorasi kuning eksentrik dengan aura street art dan ruang game arkade, menempel sempurna dengan mal Paskal 23 terbesar.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Lifestyle / Urban Lifestyle / Urban Dekorasi kuning eksentrik dengan aura street art dan ruang game arkade, menempel sempurna dengan mal Paskal 23 terbesar. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,lifestyle urban lifestyle urban dekorasi kuning eksentrik aura street art ruang game arkade menempel sempurna mal paskal terbesar bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://i.travelapi.com/lodging/34000000/33310000/33308300/33308253/29d91b90_z.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan dekorasi kuning eksentrik aura street art ruang game arkade menempel sempurna mal paskal terbesar bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,35,Triple Seven Bed & Breakfast,Jl. Pesantren Wetan No.20,Bandung,Jawa Barat,-6904667,107592788,250000,B&B / Retro,Ya,"Kendaraan Pribadi, Taksi Online","Butik retro berbiaya rendah dengan interior sangat instagrammable, berlokasi dekat bandara di luar pusat turisme utama.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","B&B / Retro B&B / Retro Butik retro berbiaya rendah dengan interior sangat instagrammable, berlokasi dekat bandara di luar pusat turisme utama. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Budget,retro retro butik retro berbiaya rendah interior instagrammable berlokasi dekat bandara luar pusat turisme utama bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse3.mm.bing.net/th/id/OIP.DOLSfzv89WhvWdO5sbXNugHaE8?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan butik retro berbiaya rendah interior instagrammable berlokasi dekat bandara luar pusat turisme utama bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,36,Cottonwood Bed & Breakfast,Jl. Mustang No.1A,Bandung,Jawa Barat,-6886062,107577583,350000,B&B / Thematic,Ya,"Kendaraan Pribadi, Taksi Online","Sangat intim dengan hanya 9 kamar yang didesain secara unik dan tematik chic, menyajikan menu sarapan khas Inggris dan Irlandia.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","B&B / Thematic B&B / Thematic Sangat intim dengan hanya 9 kamar yang didesain secara unik dan tematik chic, menyajikan menu sarapan khas Inggris dan Irlandia. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,thematic thematic intim kamar didesain unik tematik chic menyajikan menu sarapan khas inggris irlandia bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse3.mm.bing.net/th/id/OIP.6Ufokv_0ra-YRW4xxtkInQHaFj?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan intim kamar didesain unik tematik chic menyajikan menu sarapan khas inggris irlandia bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
